STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,sex,Sex,levels,Level,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2011,,9.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2012,,9.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2013,,9.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2014,,9.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2015,,9.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2016,,8.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2017,,7.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2018,,8.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2019,,8.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2020,,8.3,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA19,Euro area - 19 countries  (2015-2022),2021,,8.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2014,,9.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2015,,9.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2016,,8.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2017,,7.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2018,,8.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2019,,8.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2020,,8.8,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2021,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2022,,8.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2023,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EA20,Euro area – 20 countries (from 2023),2024,,8.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2008,,14.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2009,,14.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2010,,14.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2011,,16.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2012,,16.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2013,,15.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2014,,16.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2015,,15.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2016,,14.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2017,,14.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2018,,14.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2019,,13.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2020,,11.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2021,,12.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2022,,12.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2023,,13.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EE,Estonia,2024,,12.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2008,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2009,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2010,,8.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2011,,8.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2012,,8.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2013,,9.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2014,,10.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2015,,10.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2016,,10.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2017,,10.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2018,,9.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2019,,6.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2020,,6.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2021,,6.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2022,,7.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2023,,6.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EL,Greece,2024,,6.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2008,,6.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2009,,7.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2010,,6.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2011,,6.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2012,,6.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2013,,7.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2014,,8.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2015,,7.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2016,,6.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2017,,6.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2018,,7.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2019,,7.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2020,,6.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2021,,7.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2022,,7.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2023,,7.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,ES,Spain,2024,,7.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,,9.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,,9.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,9.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,,9.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,,9.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,9.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,,9.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,,9.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,8.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,,8.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,,8.5,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2008,,9.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2009,,9.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2010,,9.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2011,,9.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2012,,9.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2013,,9.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2014,,9.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,B_VB,Bad or very bad,EU27_2007,European Union - 27 countries (2007-2013),2015,,9.5,,,,,
