STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EE,Estonia,2022,,36.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EE,Estonia,2023,,36.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EE,Estonia,2024,,36.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2015,,25.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2016,,26.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2017,,27.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2018,,27.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2019,,27.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2020,,28.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2021,,30.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2022,,30.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2023,,29.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EL,Greece,2024,,30.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2015,,32.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2016,,32.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2017,,33.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2018,,34.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2019,,35.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2020,,36.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2021,,36.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2022,,36.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2023,,37.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ES,Spain,2024,,37.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2015,,25.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2016,,25.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2017,,26.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2018,,27.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2019,,28.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2020,,29.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2021,,29.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2022,,30.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2023,,30.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),EU27_2020,European Union - 27 countries (from 2020),2024,,31.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2015,,35.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2016,,35.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2017,,36.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2018,,37.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2019,,38.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2020,,39.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2021,,35.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2022,,35.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2023,,35.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FI,Finland,2024,,35.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2015,,30.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2016,,30.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2017,,31.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2018,,32.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2019,,33.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2020,,35.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2021,,36.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2022,,36.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2023,,37.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),FR,France,2024,,38.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2015,,19.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2016,,20.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2017,,20.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2018,,21.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2019,,22.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2020,,22.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2021,,22.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2022,,22.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2023,,24.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2024,,26.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2015,,20.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2016,,20.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2017,,20.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2018,,21.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2019,,22.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2020,,23.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2021,,25.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2022,,25.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2023,,25.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2024,,27.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2015,,39.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2016,,39.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2017,,40.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2018,,40.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2019,,40.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2020,,42.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2021,,45.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2022,,46.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2023,,46.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2024,,48.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2015,,31.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2016,,33.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2017,,35.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2018,,36.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2019,,37.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2020,,36.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2021,,35.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2022,,36.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2023,,37.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2024,,40.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2015,,15.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2016,,15.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2017,,16.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2018,,17.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2019,,17.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2020,,17.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2021,,17.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2022,,18.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2023,,19.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),IT,Italy,2024,,19.7,,,,,
